This is a test battery for tadmiss ran at 19-03-2024
Test description: Running brute force parallel (adjacency list)
Computational environment:  Common KVM processor with 4 GB of RAM running in Current operational system information: posix.uname_result(sysname='Linux', nodename='labic-vm-test', release='5.15.0-100-generic', version='#110-Ubuntu SMP Wed Feb 7 13:27:48 UTC 2024', machine='x86_64')
Original binary file name: app_BF-ADJACENCY
Default arguments given: " "
Default number of independent runs: 1 -- Default timelimit in seconds for each run: 21600 -- Default starting seed: 0
Amount of instances in this test battery: 206
Details about each failed run, overriden arguments, or repeated instances should be seen in the respective log file. You may also use the original json archived here for this same purpose.

+---------------------------+----------------------+-----------------------+------------------------------------------+---------------------------------------+---------+--------+-------------+-------------+
|       Instance Name       |        Subdir        | #Successes/#TotalRuns | Avg running time (s) (MIN/MAX) [std_dev] | Avg stretch index (MIN/MAX) [std_dev] | #Vertex | #Edges | Lower Bound | Total trees |
| !+jupiter/graph_633.txt  | jupiter/graph_633/  |          1/1          |     0.025426 (0.025426/0.025426) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    14077    |
| !+jupiter/graph_637.txt  | jupiter/graph_637/  |          1/1          |      49.9106 (49.9106/49.9106) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   16919336  |
| !+jupiter/graph_641.txt  | jupiter/graph_641/  |          1/1          |      114.538 (114.538/114.538) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   31926181  |
| !+jupiter/graph_646.txt  | jupiter/graph_646/  |          1/1          |      164.974 (164.974/164.974) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   35408709  |
| !+jupiter/graph_647.txt  | jupiter/graph_647/  |          1/1          |      46.5713 (46.5713/46.5713) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15314110  |
| !+jupiter/graph_648.txt  | jupiter/graph_648/  |          1/1          |      99.6128 (99.6128/99.6128) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   43225313  |
| !+jupiter/graph_651.txt  | jupiter/graph_651/  |          1/1          |      12.5025 (12.5025/12.5025) [0]       |              3 (3/3) [0]              |    12   |   37   |      3      |   6461367   |
| !+jupiter/graph_652.txt  | jupiter/graph_652/  |          1/1          |      28.5365 (28.5365/28.5365) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   10403176  |
| !+jupiter/graph_654.txt  | jupiter/graph_654/  |          1/1          |      41.1542 (41.1542/41.1542) [0]       |              3 (3/3) [0]              |    12   |   33   |      3      |   13636116  |
| !+jupiter/graph_660.txt  | jupiter/graph_660/  |          1/1          |      2.72472 (2.72472/2.72472) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |   1504080   |
| !+jupiter/graph_669.txt  | jupiter/graph_669/  |          1/1          |      13.8139 (13.8139/13.8139) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |   7479556   |
| !+jupiter/graph_671.txt  | jupiter/graph_671/  |          1/1          |      46.9906 (46.9906/46.9906) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14884848  |
| !+jupiter/graph_681.txt  | jupiter/graph_681/  |          1/1          |      54.5887 (54.5887/54.5887) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18605741  |
| !+jupiter/graph_685.txt  | jupiter/graph_685/  |          1/1          |      141.652 (141.652/141.652) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   57203600  |
| !+jupiter/graph_686.txt  | jupiter/graph_686/  |          1/1          |      163.274 (163.274/163.274) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   61576861  |
| !+jupiter/graph_689.txt  | jupiter/graph_689/  |          1/1          |      75.2245 (75.2245/75.2245) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   22810252  |
| !+jupiter/graph_696.txt  | jupiter/graph_696/  |          1/1          |        77.275 (77.275/77.275) [0]        |              3 (3/3) [0]              |    12   |   36   |      2      |   24142234  |
| !+jupiter/graph_708.txt  | jupiter/graph_708/  |          1/1          |      154.337 (154.337/154.337) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   57020336  |
| !+jupiter/graph_709.txt  | jupiter/graph_709/  |          1/1          |      15.7145 (15.7145/15.7145) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   7255031   |
| !+jupiter/graph_712.txt  | jupiter/graph_712/  |          1/1          |      76.9392 (76.9392/76.9392) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28164988  |
| !+jupiter/graph_713.txt  | jupiter/graph_713/  |          1/1          |     0.022488 (0.022488/0.022488) [0]     |              3 (3/3) [0]              |    12   |   35   |      3      |    10099    |
| !+jupiter/graph_715.txt  | jupiter/graph_715/  |          1/1          |     0.000697 (0.000697/0.000697) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |      9      |
| !+jupiter/graph_717.txt  | jupiter/graph_717/  |          1/1          |     0.064806 (0.064806/0.064806) [0]     |              3 (3/3) [0]              |    12   |   35   |      3      |    39167    |
| !+jupiter/graph_718.txt  | jupiter/graph_718/  |          1/1          |      1.89802 (1.89802/1.89802) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   1008474   |
| !+jupiter/graph_721.txt  | jupiter/graph_721/  |          1/1          |      62.5201 (62.5201/62.5201) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   24662749  |
| !+jupiter/graph_728.txt  | jupiter/graph_728/  |          1/1          |      245.195 (245.195/245.195) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   69827931  |
| !+jupiter/graph_732.txt  | jupiter/graph_732/  |          1/1          |        14.898 (14.898/14.898) [0]        |              2 (2/2) [0]              |    12   |   35   |      2      |   7914263   |
| !+jupiter/graph_738.txt  | jupiter/graph_738/  |          1/1          |      35.6451 (35.6451/35.6451) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   10613736  |
| !+jupiter/graph_742.txt  | jupiter/graph_742/  |          1/1          |      209.718 (209.718/209.718) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   53797975  |
| !+jupiter/graph_752.txt  | jupiter/graph_752/  |          1/1          |      29.4348 (29.4348/29.4348) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   9939482   |
| !+jupiter/graph_759.txt  | jupiter/graph_759/  |          1/1          |      168.889 (168.889/168.889) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   71434441  |
| !+jupiter/graph_763.txt  | jupiter/graph_763/  |          1/1          |      1.22598 (1.22598/1.22598) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    725513   |
| !+jupiter/graph_764.txt  | jupiter/graph_764/  |          1/1          |      0.00194 (0.00194/0.00194) [0]       |              3 (3/3) [0]              |    12   |   37   |      3      |     499     |
| !+jupiter/graph_765.txt  | jupiter/graph_765/  |          1/1          |      1.30583 (1.30583/1.30583) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |    750027   |
| !+jupiter/graph_767.txt  | jupiter/graph_767/  |          1/1          |     0.003539 (0.003539/0.003539) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |     1520    |
| !+jupiter/graph_772.txt  | jupiter/graph_772/  |          1/1          |      0.57956 (0.57956/0.57956) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    352111   |
| !+jupiter/graph_778.txt  | jupiter/graph_778/  |          1/1          |      22.2457 (22.2457/22.2457) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9262196   |
| !+jupiter/graph_783.txt  | jupiter/graph_783/  |          1/1          |      25.0359 (25.0359/25.0359) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8505406   |
| !+jupiter/graph_785.txt  | jupiter/graph_785/  |          1/1          |      27.6961 (27.6961/27.6961) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   6310000   |
| !+jupiter/graph_792.txt  | jupiter/graph_792/  |          1/1          |      0.91885 (0.91885/0.91885) [0]       |              3 (3/3) [0]              |    12   |   37   |      3      |    510702   |
| !+jupiter/graph_802.txt  | jupiter/graph_802/  |          1/1          |     0.646777 (0.646777/0.646777) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    375478   |
| !+jupiter/graph_804.txt  | jupiter/graph_804/  |          1/1          |      33.3064 (33.3064/33.3064) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9296158   |
| !+jupiter/graph_807.txt  | jupiter/graph_807/  |          1/1          |      40.1313 (40.1313/40.1313) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14061836  |
| !+jupiter/graph_811.txt  | jupiter/graph_811/  |          1/1          |      71.9221 (71.9221/71.9221) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   35461020  |
| !+jupiter/graph_812.txt  | jupiter/graph_812/  |          1/1          |      91.8101 (91.8101/91.8101) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   33887614  |
| !+jupiter/graph_814.txt  | jupiter/graph_814/  |          1/1          |      128.901 (128.901/128.901) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   35376448  |
| !+jupiter/graph_817.txt  | jupiter/graph_817/  |          1/1          |      31.4063 (31.4063/31.4063) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9723829   |
| !+jupiter/graph_819.txt  | jupiter/graph_819/  |          1/1          |        57.024 (57.024/57.024) [0]        |              3 (3/3) [0]              |    12   |   35   |      2      |   25350514  |
| !+jupiter/graph_823.txt  | jupiter/graph_823/  |          1/1          |      48.3654 (48.3654/48.3654) [0]       |              4 (4/4) [0]              |    12   |   34   |      2      |   16593235  |
| !+jupiter/graph_828.txt  | jupiter/graph_828/  |          1/1          |        4.0101 (4.0101/4.0101) [0]        |              3 (3/3) [0]              |    12   |   35   |      3      |   1983183   |
| !+jupiter/graph_830.txt  | jupiter/graph_830/  |          1/1          |      140.646 (140.646/140.646) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   36912071  |
| !+jupiter/graph_834.txt  | jupiter/graph_834/  |          1/1          |      48.8497 (48.8497/48.8497) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15087205  |
| !+jupiter/graph_840.txt  | jupiter/graph_840/  |          1/1          |        27.947 (27.947/27.947) [0]        |              3 (3/3) [0]              |    12   |   33   |      3      |   14719868  |
| !+jupiter/graph_848.txt  | jupiter/graph_848/  |          1/1          |      56.7531 (56.7531/56.7531) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   27015735  |
| !+jupiter/graph_861.txt  | jupiter/graph_861/  |          1/1          |     0.290618 (0.290618/0.290618) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    160737   |
| !+jupiter/graph_863.txt  | jupiter/graph_863/  |          1/1          |      74.2632 (74.2632/74.2632) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   20034234  |
| !+jupiter/graph_866.txt  | jupiter/graph_866/  |          1/1          |     0.367031 (0.367031/0.367031) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    213761   |
| !+jupiter/graph_875.txt  | jupiter/graph_875/  |          1/1          |      59.7399 (59.7399/59.7399) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   22046640  |
| !+jupiter/graph_880.txt  | jupiter/graph_880/  |          1/1          |      79.5141 (79.5141/79.5141) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   26565536  |
| !+jupiter/graph_885.txt  | jupiter/graph_885/  |          1/1          |      96.0643 (96.0643/96.0643) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   31484312  |
| !+jupiter/graph_888.txt  | jupiter/graph_888/  |          1/1          |      138.588 (138.588/138.588) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   54166188  |
| !+jupiter/graph_890.txt  | jupiter/graph_890/  |          1/1          |      27.0192 (27.0192/27.0192) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   10432608  |
| !+jupiter/graph_899.txt  | jupiter/graph_899/  |          1/1          |      101.709 (101.709/101.709) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   42583680  |
| !+jupiter/graph_901.txt  | jupiter/graph_901/  |          1/1          |      22.3792 (22.3792/22.3792) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9581695   |
| !+jupiter/graph_912.txt  | jupiter/graph_912/  |          1/1          |      24.4567 (24.4567/24.4567) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9099038   |
| !+jupiter/graph_920.txt  | jupiter/graph_920/  |          1/1          |      1.04507 (1.04507/1.04507) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    617617   |
| !+jupiter/graph_922.txt  | jupiter/graph_922/  |          1/1          |      141.242 (141.242/141.242) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   36527897  |
| !+jupiter/graph_923.txt  | jupiter/graph_923/  |          1/1          |      48.0465 (48.0465/48.0465) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   10629878  |
| !+jupiter/graph_924.txt  | jupiter/graph_924/  |          1/1          |      120.345 (120.345/120.345) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   49773429  |
| !+jupiter/graph_926.txt  | jupiter/graph_926/  |          1/1          |      5.71292 (5.71292/5.71292) [0]       |              3 (3/3) [0]              |    12   |   33   |      3      |   2880705   |
